#Level 1 Data
# PI: P. Goloub (mailto: philippe.goloub@univ-lille1.fr)
#Time    Z(km)     Ln(Pr2) 
10.0525 4.0998 14.5963
10.0525 4.10421 14.5568
10.0525 4.10862 14.5943
10.0525 4.11303 14.5918
10.0525 4.11744 14.5717
10.0525 4.12184 14.5492
10.0525 4.12625 14.494
10.0525 4.13066 14.5321
10.0525 4.13507 14.5164
10.0525 4.13948 14.5577
10.0525 4.14389 14.4716
10.0525 4.14829 14.5485
10.0525 4.1527 14.5689
10.0525 4.15711 14.5251
10.0525 4.16152 14.6042
10.0525 4.16593 14.632
10.0525 4.17034 14.5831
10.0525 4.17474 14.4801
10.0525 4.17915 14.5652
10.0525 4.18356 14.5165
10.0525 4.18797 14.5227
10.0525 4.19238 14.5686
10.0525 4.19679 14.6071
10.0525 4.20119 14.5452
10.0525 4.2056 14.5473
10.0525 4.21001 14.5011
10.0525 4.21442 14.5424
10.0525 4.21883 14.5763
10.0525 4.22324 14.4979
10.0525 4.22765 14.4914
10.0525 4.23205 14.5767
10.0525 4.23646 14.5427
10.0525 4.24087 14.563
10.0525 4.24528 14.6121
10.0525 4.24969 14.5938
10.0525 4.2541 14.55
10.0525 4.2585 14.4755
10.0525 4.26291 14.5541
10.0525 4.26732 14.4742
10.0525 4.27173 14.4862
10.0525 4.27614 14.5013
10.0525 4.28055 14.4969
10.0525 4.28495 14.4611
10.0525 4.28936 14.5562
10.0525 4.29377 14.6232
10.0525 4.29818 14.5007
10.0525 4.30259 14.5747
10.0525 4.307 14.5561
10.0525 4.3114 14.5879
10.0525 4.31581 14.6109
10.0525 4.32022 14.5229
10.0525 4.32463 14.5379
10.0525 4.32904 14.4423
10.0525 4.33345 14.5027
10.0525 4.33785 14.489
10.0525 4.34226 14.4659
10.0525 4.34667 14.4598
10.0525 4.35108 14.5607
10.0525 4.35549 14.5909
10.0525 4.3599 14.5082
10.0525 4.36431 14.4714
10.0525 4.36871 14.5354
10.0525 4.37312 14.601
10.0525 4.37753 14.5373
10.0525 4.38194 14.4887
10.0525 4.38635 14.4733
10.0525 4.39076 14.4823
10.0525 4.39516 14.5977
10.0525 4.39957 14.4967
10.0525 4.40398 14.4659
10.0525 4.40839 14.4583
10.0525 4.4128 14.6036
10.0525 4.41721 14.6344
10.0525 4.42161 14.4881
10.0525 4.42602 14.5225
10.0525 4.43043 14.455
10.0525 4.43484 14.4679
10.0525 4.43925 14.4417
10.0525 4.44366 14.5771
10.0525 4.44806 14.481
10.0525 4.45247 14.5298
10.0525 4.45688 14.4283
10.0525 4.46129 14.5001
10.0525 4.4657 14.6295
10.0525 4.47011 14.4921
10.0525 4.47451 14.4119
10.0525 4.47892 14.3968
10.0525 4.48333 14.4811
10.0525 4.48774 14.4434
10.0525 4.49215 14.4691
10.0525 4.49656 14.5369
10.0525 4.50097 14.5365
10.0525 4.50537 14.5197
10.0525 4.50978 14.5241
10.0525 4.51419 14.5118
10.0525 4.5186 14.5604
10.0525 4.52301 14.4243
10.0525 4.52742 14.3929
10.0525 4.53182 14.5478
10.0525 4.53623 14.4611
10.0525 4.54064 14.5365
10.0525 4.54505 14.6069
10.0525 4.54946 14.4631
10.0525 4.55387 14.4059
10.0525 4.55827 14.5045
10.0525 4.56268 14.4098
10.0525 4.56709 14.5182
10.0525 4.5715 14.5973
10.0525 4.57591 14.4644
10.0525 4.58032 14.4753
10.0525 4.58472 14.4811
10.0525 4.58913 14.5044
10.0525 4.59354 14.5322
10.0525 4.59795 14.5485
10.0525 4.60236 14.3955
10.0525 4.60677 14.4057
10.0525 4.61118 14.4063
10.0525 4.61558 14.5271
10.0525 4.61999 14.5078
10.0525 4.6244 14.5009
10.0525 4.62881 14.5315
10.0525 4.63322 14.5185
10.0525 4.63763 14.381
10.0525 4.64203 14.4348
10.0525 4.64644 14.5305
10.0525 4.65085 14.444
10.0525 4.65526 14.4753
10.0525 4.65967 14.593
10.0525 4.66408 14.451
10.0525 4.66848 14.4677
10.0525 4.67289 14.4842
10.0525 4.6773 14.5121
10.0525 4.68171 14.5089
10.0525 4.68612 14.4925
10.0525 4.69053 14.5381
10.0525 4.69493 14.4963
10.0525 4.69934 14.5456
10.0525 4.70375 14.6373
10.0525 4.70816 14.5278
10.0525 4.71257 14.4231
10.0525 4.71698 14.5187
10.0525 4.72139 14.4604
10.0525 4.72579 14.5877
10.0525 4.7302 14.4873
10.0525 4.73461 14.4195
10.0525 4.73902 14.5435
10.0525 4.74343 14.5402
10.0525 4.74784 14.5121
10.0525 4.75224 14.5452
10.0525 4.75665 14.4143
10.0525 4.76106 14.5792
10.0525 4.76547 14.4665
10.0525 4.76988 14.594
10.0525 4.77429 14.4173
10.0525 4.77869 14.4524
10.0525 4.7831 14.4864
10.0525 4.78751 14.5154
10.0525 4.79192 14.5424
10.0525 4.79633 14.5151
10.0525 4.80074 14.4979
10.0525 4.80514 14.5214
10.0525 4.80955 14.4947
10.0525 4.81396 14.4812
10.0525 4.81837 14.3766
10.0525 4.82278 14.4578
10.0525 4.82719 14.411
10.0525 4.83159 14.4411
10.0525 4.836 14.5248
10.0525 4.84041 14.5185
10.0525 4.84482 14.5709
10.0525 4.84923 14.4986
10.0525 4.85364 14.5004
10.0525 4.85805 14.4867
10.0525 4.86245 14.4956
10.0525 4.86686 14.4498
10.0525 4.87127 14.5908
10.0525 4.87568 14.3971
10.0525 4.88009 14.419
10.0525 4.8845 14.4833
10.0525 4.8889 14.4894
10.0525 4.89331 14.4502
10.0525 4.89772 14.5351
10.0525 4.90213 14.4934
10.0525 4.90654 14.4894
10.0525 4.91095 14.4146
10.0525 4.91535 14.4304
10.0525 4.91976 14.4025
10.0525 4.92417 14.5038
10.0525 4.92858 14.4867
10.0525 4.93299 14.4482
10.0525 4.9374 14.3643
10.0525 4.9418 14.4318
10.0525 4.94621 14.4243
10.0525 4.95062 14.44
10.0525 4.95503 14.4278
10.0525 4.95944 14.4544
10.0525 4.96385 14.4235
10.0525 4.96826 14.343
10.0525 4.97266 14.3982
10.0525 4.97707 14.5223
10.0525 4.98148 14.558
10.0525 4.98589 14.3467
10.0525 4.9903 14.4451
10.0525 4.99471 14.4343
10.0525 4.99911 14.3151
10.0525 5.00352 14.4457
10.0525 5.00793 14.4156
10.0525 5.01234 14.4238
10.0525 5.01675 14.488
10.0525 5.02116 14.4512
10.0525 5.02556 14.499
10.0525 5.02997 14.5289
10.0525 5.03438 14.3451
10.0525 5.03879 14.4408
10.0525 5.0432 14.5826
10.0525 5.04761 14.4314
10.0525 5.05201 14.4168
10.0525 5.05642 14.5068
10.0525 5.06083 14.3235
10.0525 5.06524 14.4528
10.0525 5.06965 14.4004
10.0525 5.07406 14.4483
10.0525 5.07846 14.352
10.0525 5.08287 14.4582
10.0525 5.08728 14.3817
10.0525 5.09169 14.3938
10.0525 5.0961 14.2928
10.0525 5.10051 14.3887
10.0525 5.10492 14.2982
10.0525 5.10932 14.4573
10.0525 5.11373 14.4194
10.0525 5.11814 14.3886
10.0525 5.12255 14.499
10.0525 5.12696 14.4945
10.0525 5.13137 14.4397
10.0525 5.13577 14.4397
10.0525 5.14018 14.3326
10.0525 5.14459 14.2926
10.0525 5.149 14.4776
10.0525 5.15341 14.4196
10.0525 5.15782 14.3812
10.0525 5.16222 14.3649
10.0525 5.16663 14.4861
10.0525 5.17104 14.297
10.0525 5.17545 14.3237
10.0525 5.17986 14.3808
10.0525 5.18427 14.3496
10.0525 5.18867 14.3913
10.0525 5.19308 14.4898
10.0525 5.19749 14.4818
10.0525 5.2019 14.3947
10.0525 5.20631 14.5078
10.0525 5.21072 14.3855
10.0525 5.21512 14.3853
10.0525 5.21953 14.4935
10.0525 5.22394 14.3959
10.0525 5.22835 14.361
10.0525 5.23276 14.34
10.0525 5.23717 14.4654
10.0525 5.24157 14.4921
10.0525 5.24598 14.3432
10.0525 5.25039 14.4671
10.0525 5.2548 14.2566
10.0525 5.25921 14.4619
10.0525 5.26362 14.228
10.0525 5.26803 14.3342
10.0525 5.27243 14.3926
10.0525 5.27684 14.4956
10.0525 5.28125 14.416
10.0525 5.28566 14.3621
10.0525 5.29007 14.3751
10.0525 5.29448 14.3917
10.0525 5.29888 14.3361
10.0525 5.30329 14.2977
10.0525 5.3077 14.4187
10.0525 5.31211 14.3872
10.0525 5.31652 14.4681
10.0525 5.32093 14.5254
10.0525 5.32533 14.3382
10.0525 5.32974 14.3477
10.0525 5.33415 14.4626
10.0525 5.33856 14.5172
10.0525 5.34297 14.5188
10.0525 5.34738 14.3524
10.0525 5.35178 14.3441
10.0525 5.35619 14.3924
10.0525 5.3606 14.4619
10.0525 5.36501 14.4438
10.0525 5.36942 14.3225
10.0525 5.37383 14.4398
10.0525 5.37823 14.5468
10.0525 5.38264 14.3088
10.0525 5.38705 14.4466
10.0525 5.39146 14.3688
10.0525 5.39587 14.4444
10.0525 5.40028 14.3091
10.0525 5.40469 14.3912
10.0525 5.40909 14.3792
10.0525 5.4135 14.3887
10.0525 5.41791 14.3322
10.0525 5.42232 14.4413
10.0525 5.42673 14.4336
10.0525 5.43114 14.4737
10.0525 5.43554 14.3571
10.0525 5.43995 14.5329
10.0525 5.44436 14.2075
10.0525 5.44877 14.3436
10.0525 5.45318 14.3369
10.0525 5.45759 14.4524
10.0525 5.46199 14.4687
10.0525 5.4664 14.3603
10.0525 5.47081 14.446
10.0525 5.47522 14.3757
10.0525 5.47963 14.3149
10.0525 5.48404 14.3461
10.0525 5.48844 14.443
10.0525 5.49285 14.3618
10.0525 5.49726 14.2316
10.0525 5.50167 14.323
10.0525 5.50608 14.4284
10.0525 5.51049 14.4586
10.0525 5.51489 14.2973
10.0525 5.5193 14.4823
10.0525 5.52371 14.3049
10.0525 5.52812 14.231
10.0525 5.53253 14.3596
10.0525 5.53694 14.2028
10.0525 5.54135 14.3957
10.0525 5.54575 14.4992
10.0525 5.55016 14.099
10.0525 5.55457 14.2334
10.0525 5.55898 14.3329
10.0525 5.56339 14.4236
10.0525 5.5678 14.3806
10.0525 5.5722 14.4484
10.0525 5.57661 14.3838
10.0525 5.58102 14.3916
10.0525 5.58543 14.389
10.0525 5.58984 14.5349
10.0525 5.59425 14.4465
10.0525 5.59865 14.4403
10.0525 5.60306 14.3974
10.0525 5.60747 14.3459
10.0525 5.61188 14.3497
10.0525 5.61629 14.2931
10.0525 5.6207 14.4638
10.0525 5.6251 14.2393
10.0525 5.62951 14.2721
10.0525 5.63392 14.4607
10.0525 5.63833 14.3591
10.0525 5.64274 14.4053
10.0525 5.64715 14.4089
10.0525 5.65156 14.5148
10.0525 5.65596 14.3366
10.0525 5.66037 14.4875
10.0525 5.66478 14.4047
10.0525 5.66919 14.2252
10.0525 5.6736 14.3715
10.0525 5.67801 14.3556
10.0525 5.68241 14.4439
10.0525 5.68682 14.4104
10.0525 5.69123 14.3219
10.0525 5.69564 14.3048
10.0525 5.70005 14.3787
10.0525 5.70446 14.3537
10.0525 5.70886 14.3142
10.0525 5.71327 14.4689
10.0525 5.71768 14.4191
10.0525 5.72209 14.4739
10.0525 5.7265 14.3525
10.0525 5.73091 14.2814
10.0525 5.73531 14.2281
10.0525 5.73972 14.3156
10.0525 5.74413 14.2909
10.0525 5.74854 14.3187
10.0525 5.75295 14.2645
10.0525 5.75736 14.4181
10.0525 5.76176 14.3804
10.0525 5.76617 14.436
10.0525 5.77058 14.4269
10.0525 5.77499 14.2445
10.0525 5.7794 14.3865
10.0525 5.78381 14.2852
10.0525 5.78822 14.4094
10.0525 5.79262 14.2273
10.0525 5.79703 14.2971
10.0525 5.80144 14.2986
10.0525 5.80585 14.2804
10.0525 5.81026 14.5025
10.0525 5.81467 14.3648
10.0525 5.81907 14.2849
10.0525 5.82348 14.4515
10.0525 5.82789 14.4143
10.0525 5.8323 14.4651
10.0525 5.83671 14.2554
10.0525 5.84112 14.3364
10.0525 5.84552 14.1436
10.0525 5.84993 14.2829
10.0525 5.85434 14.3575
10.0525 5.85875 14.1823
10.0525 5.86316 14.2114
10.0525 5.86757 14.3737
10.0525 5.87197 14.2439
10.0525 5.87638 14.4461
10.0525 5.88079 14.2065
10.0525 5.8852 14.208
10.0525 5.88961 14.2735
10.0525 5.89402 14.1455
10.0525 5.89842 14.3535
10.0525 5.90283 14.343
10.0525 5.90724 14.1616
10.0525 5.91165 14.2601
10.0525 5.91606 14.2129
10.0525 5.92047 14.4236
10.0525 5.92488 14.2103
10.0525 5.92928 14.3471
10.0525 5.93369 14.2542
10.0525 5.9381 14.3353
10.0525 5.94251 14.1707
10.0525 5.94692 14.2343
10.0525 5.95133 14.141
10.0525 5.95573 14.2207
10.0525 5.96014 13.9736
10.0525 5.96455 14.291
10.0525 5.96896 14.5135
10.0525 5.97337 14.2432
10.0525 5.97778 14.316
10.0525 5.98218 14.4968
10.0525 5.98659 14.2905
10.0525 5.991 14.4083
10.0525 5.99541 14.3013
10.0525 5.99982 14.468
10.0525 6.00423 14.3016
10.0525 6.00863 14.1602
10.0525 6.01304 14.1706
10.0525 6.01745 14.1169
10.0525 6.02186 14.3075
10.0525 6.02627 14.4201
10.0525 6.03068 14.3785
10.0525 6.03508 14.1987
10.0525 6.03949 13.9298
10.0525 6.0439 14.4212
10.0525 6.04831 14.2736
10.0525 6.05272 13.8791
10.0525 6.05713 14.0915
10.0525 6.06154 14.0109
10.0525 6.06594 13.9762
10.0525 6.07035 14.367
10.0525 6.07476 14.17
10.0525 6.07917 14.3649
10.0525 6.08358 14.188
10.0525 6.08799 14.0851
10.0525 6.09239 14.1257
10.0525 6.0968 14.2896
10.0525 6.10121 13.9308
10.0525 6.10562 14.4392
10.0525 6.11003 14.3949
10.0525 6.11444 14.435
10.0525 6.11884 14.3316
10.0525 6.12325 14.4211
10.0525 6.12766 14.3501
10.0525 6.13207 14.3438
10.0525 6.13648 14.3761
10.0525 6.14089 14.1384
10.0525 6.1453 14.19
10.0525 6.1497 14.0434
10.0525 6.15411 14.3351
10.0525 6.15852 14.447
10.0525 6.16293 14.3512
10.0525 6.16734 14.3861
10.0525 6.17175 14.1955
10.0525 6.17615 14.066
10.0525 6.18056 14.3776
10.0525 6.18497 14.1686
10.0525 6.18938 14.009
10.0525 6.19379 14.1652
10.0525 6.1982 14.249
10.0525 6.2026 14.1993
10.0525 6.20701 14.3681
10.0525 6.21142 14.0739
10.0525 6.21583 14.2459
10.0525 6.22024 14.2173
10.0525 6.22465 14.1814
10.0525 6.22905 14.2648
10.0525 6.23346 14.3581
10.0525 6.23787 14.5258
10.0525 6.24228 14.3715
10.0525 6.24669 14.4391
10.0525 6.2511 14.0937
10.0525 6.2555 14.1754
10.0525 6.25991 14.3231
10.0525 6.26432 14.2465
10.0525 6.26873 14.3982
10.0525 6.27314 14.3681
10.0525 6.27755 14.2264
10.0525 6.28195 14.0859
10.0525 6.28636 14.3315
10.0525 6.29077 14.3737
10.0525 6.29518 14.188
10.0525 6.29959 14.2304
10.0525 6.304 14.28
10.0525 6.30841 14.3523
10.0525 6.31281 14.0814
10.0525 6.31722 14.2812
10.0525 6.32163 14.0325
10.0525 6.32604 14.2232
10.0525 6.33045 14.2705
10.0525 6.33486 14.1712
10.0525 6.33926 14.0113
10.0525 6.34367 14.3441
10.0525 6.34808 14.2364
10.0525 6.35249 14.4776
10.0525 6.3569 13.9015
10.0525 6.36131 14.1894
10.0525 6.36571 14.1195
10.0525 6.37012 14.2979
10.0525 6.37453 14.0185
10.0525 6.37894 14.0506
10.0525 6.38335 14.2094
10.0525 6.38776 14.1678
10.0525 6.39216 14.2748
10.0525 6.39657 14.2943
10.0525 6.40098 14.0726
10.0525 6.40539 14.1967
10.0525 6.4098 14.1155
10.0525 6.41421 14.2287
10.0525 6.41861 14.3479
10.0525 6.42302 14.1889
10.0525 6.42743 14.4352
10.0525 6.43184 14.231
10.0525 6.43625 14.1829
10.0525 6.44066 14.296
10.0525 6.44507 14.0863
10.0525 6.44947 14.1386
10.0525 6.45388 14.2442
10.0525 6.45829 14.2262
10.0525 6.4627 14.4196
10.0525 6.46711 14.2224
10.0525 6.47152 14.2497
10.0525 6.47592 14.1918
10.0525 6.48033 14.3233
10.0525 6.48474 13.9325
10.0525 6.48915 14.1822
10.0525 6.49356 14.0515
10.0525 6.49797 14.2578
10.0525 6.50237 14.2168
10.0525 6.50678 14.1455
10.0525 6.51119 13.9921
10.0525 6.5156 14.1005
10.0525 6.52001 14.3266
10.0525 6.52442 14.1474
10.0525 6.52882 14.2182
10.0525 6.53323 14.2687
10.0525 6.53764 14.2474
10.0525 6.54205 14.0858
10.0525 6.54646 14.1684
10.0525 6.55087 14.3568
10.0525 6.55527 14.2528
10.0525 6.55968 14.1935
10.0525 6.56409 14.104
10.0525 6.5685 14.1464
10.0525 6.57291 14.2113
10.0525 6.57732 14.1563
10.0525 6.58173 14.2867
10.0525 6.58613 14.0439
10.0525 6.59054 14.1818
10.0525 6.59495 14.1134
10.0525 6.59936 13.8849
10.0525 6.60377 14.3699
10.0525 6.60818 14.3352
10.0525 6.61258 14.1413
10.0525 6.61699 14.2281
10.0525 6.6214 14.2122
10.0525 6.62581 14.217
10.0525 6.63022 14.0813
10.0525 6.63463 14.17
10.0525 6.63903 14.2483
10.0525 6.64344 14.0531
10.0525 6.64785 14.1294
10.0525 6.65226 13.9613
10.0525 6.65667 14.0066
10.0525 6.66108 14.2549
10.0525 6.66548 14.1866
10.0525 6.66989 14.2508
10.0525 6.6743 14.1673
10.0525 6.67871 14.2569
10.0525 6.68312 14.1323
10.0525 6.68753 14.2696
10.0525 6.69194 14.3786
10.0525 6.69634 14.4269
10.0525 6.70075 14.4675
10.0525 6.70516 14.1503
10.0525 6.70957 14.1402
10.0525 6.71398 14.2469
10.0525 6.71839 14.3529
10.0525 6.72279 14.1855
10.0525 6.7272 14.3046
10.0525 6.73161 14.2452
10.0525 6.73602 14.1708
10.0525 6.74043 14.2089
10.0525 6.74484 14.4122
10.0525 6.74924 14.171
10.0525 6.75365 14.1379
10.0525 6.75806 14.2703
10.0525 6.76247 14.4026
10.0525 6.76688 14.0608
10.0525 6.77129 14.0494
10.0525 6.77569 14.2301
10.0525 6.7801 14.0772
10.0525 6.78451 13.9824
10.0525 6.78892 14.0631
10.0525 6.79333 14.2424
10.0525 6.79774 13.9584
10.0525 6.80214 14.0796
10.0525 6.80655 14.3913
10.0525 6.81096 14.147
10.0525 6.81537 14.3041
10.0525 6.81978 13.9016
10.0525 6.82419 14.2795
10.0525 6.8286 13.8473
10.0525 6.833 14.1534
10.0525 6.83741 14.1742
10.0525 6.84182 13.9666
10.0525 6.84623 14.3559
10.0525 6.85064 13.8696
10.0525 6.85505 13.9367
10.0525 6.85945 14.1005
10.0525 6.86386 14.2343
10.0525 6.86827 14.3196
10.0525 6.87268 14.2867
10.0525 6.87709 14.1624
10.0525 6.8815 14.0688
10.0525 6.8859 14.294
10.0525 6.89031 14.3751
10.0525 6.89472 14.1516
10.0525 6.89913 14.0739
10.0525 6.90354 14.1092
10.0525 6.90795 13.8157
10.0525 6.91235 13.877
10.0525 6.91676 14.021
10.0525 6.92117 14.183
10.0525 6.92558 14.2881
10.0525 6.92999 14.201
10.0525 6.9344 14.1139
10.0525 6.9388 14.3197
10.0525 6.94321 14.2861
10.0525 6.94762 14.1945
10.0525 6.95203 14.2779
10.0525 6.95644 14.099
10.0525 6.96085 14.0474
10.0525 6.96526 14.215
10.0525 6.96966 14.2047
10.0525 6.97407 14.309
10.0525 6.97848 14.1995
10.0525 6.98289 14.0169
10.0525 6.9873 14.3093
10.0525 6.99171 14.328
10.0525 6.99611 14.0974
10.0525 7.00052 14.0633
10.0525 7.00493 13.8876
10.0525 7.00934 14.1185
10.0525 7.01375 14.2366
10.0525 7.01816 14.1167
10.0525 7.02256 14.1763
10.0525 7.02697 14.2441
10.0525 7.03138 14.3113
10.0525 7.03579 14.1087
10.0525 7.0402 14.0142
10.0525 7.04461 13.9665
10.0525 7.04901 14.1592
10.0525 7.05342 14.131
10.0525 7.05783 14.2376
10.0525 7.06224 14.3307
10.0525 7.06665 14.4063
10.0525 7.07106 14.1274
10.0525 7.07546 14.1373
10.0525 7.07987 14.0631
10.0525 7.08428 14.096
10.0525 7.08869 14.0328
10.0525 7.0931 13.8743
10.0525 7.09751 13.9404
10.0525 7.10191 14.2841
10.0525 7.10632 14.0087
10.0525 7.11073 13.9229
10.0525 7.11514 14.2952
10.0525 7.11955 14.1582
10.0525 7.12396 14.1886
10.0525 7.12837 14.1217
10.0525 7.13277 14.2155
10.0525 7.13718 14.279
10.0525 7.14159 14.3875
10.0525 7.146 13.9275
10.0525 7.15041 14.0783
10.0525 7.15482 14.2989
10.0525 7.15922 14.2776
10.0525 7.16363 13.8066
10.0525 7.16804 14.0062
10.0525 7.17245 14.0704
10.0525 7.17686 14.0382
10.0525 7.18127 13.7678
10.0525 7.18567 14.2383
10.0525 7.19008 13.4054
10.0525 7.19449 13.7967
10.0525 7.1989 14.1546
10.0525 7.20331 14.1114
10.0525 7.20772 14.2835
10.0525 7.21212 14.2536
10.0525 7.21653 14.445
10.0525 7.22094 13.6994
10.0525 7.22535 13.9968
10.0525 7.22976 13.8667
10.0525 7.23417 14.321
10.0525 7.23857 14.2164
10.0525 7.24298 14.1178
10.0525 7.24739 13.8479
10.0525 7.2518 14.0244
10.0525 7.25621 14.1748
10.0525 7.26062 14.251
10.0525 7.26503 14.2196
10.0525 7.26943 14.3455
10.0525 7.27384 13.7611
10.0525 7.27825 13.6729
10.0525 7.28266 13.9707
10.0525 7.28707 14.024
10.0525 7.29148 14.1127
10.0525 7.29588 14.3116
10.0525 7.30029 13.6348
10.0525 7.3047 14.2221
10.0525 7.30911 14.1496
10.0525 7.31352 13.5355
10.0525 7.31793 14.2866
10.0525 7.32233 13.8922
10.0525 7.32674 14.1453
10.0525 7.33115 14.377
10.0525 7.33556 13.9745
10.0525 7.33997 14.3313
10.0525 7.34438 14.2899
10.0525 7.34878 14.0807
10.0525 7.35319 14.1108
10.0525 7.3576 14.0584
10.0525 7.36201 14.0188
10.0525 7.36642 14.1331
10.0525 7.37083 14.062
10.0525 7.37524 14.2743
10.0525 7.37964 14.0236
10.0525 7.38405 14.2437
10.0525 7.38846 13.8499
10.0525 7.39287 14.0478
10.0525 7.39728 13.8768
10.0525 7.40169 13.809
10.0525 7.40609 14.3223
10.0525 7.4105 14.0876
10.0525 7.41491 14.1783
10.0525 7.41932 14.0238
10.0525 7.42373 14.1985
10.0525 7.42814 14.2041
10.0525 7.43254 14.3935
10.0525 7.43695 14.4411
10.0525 7.44136 14.3122
10.0525 7.44577 14.1956
10.0525 7.45018 14.3066
10.0525 7.45459 13.8739
10.0525 7.45899 14.0553
10.0525 7.4634 14.326
10.0525 7.46781 14.0369
10.0525 7.47222 14.2027
10.0525 7.47663 14.1535
10.0525 7.48104 14.2183
10.0525 7.48545 14.316
10.0525 7.48985 14.3603
10.0525 7.49426 13.9209
10.0525 7.49867 13.9161
10.0525 7.50308 13.8744
10.0525 7.50749 14.1895
10.0525 7.5119 13.845
10.0525 7.5163 14.2189
10.0525 7.52071 14.566
10.0525 7.52512 14.2476
10.0525 7.52953 14.0793
10.0525 7.53394 14.4022
10.0525 7.53835 14.1169
10.0525 7.54275 14.1328
10.0525 7.54716 14.177
10.0525 7.55157 13.8491
10.0525 7.55598 13.9608
10.0525 7.56039 14.1375
10.0525 7.5648 14.4215
10.0525 7.5692 13.5082
10.0525 7.57361 13.8352
10.0525 7.57802 13.9006
10.0525 7.58243 14.2968
10.0525 7.58684 13.9689
10.0525 7.59125 14.252
10.0525 7.59565 14.1121
10.0525 7.60006 14.3464
10.0525 7.60447 13.5082
10.0525 7.60888 13.9631
10.0525 7.61329 14.3049
10.0525 7.6177 13.9535
10.0525 7.62211 14.3837
10.0525 7.62651 13.8945
10.0525 7.63092 14.199
10.0525 7.63533 13.7971
10.0525 7.63974 14.3326
10.0525 7.64415 14.1448
10.0525 7.64856 14.0952
10.0525 7.65296 14.2233
10.0525 7.65737 13.9639
10.0525 7.66178 14.0116
10.0525 7.66619 14.1894
10.0525 7.6706 13.9733
10.0525 7.67501 13.875
10.0525 7.67941 14.0661
10.0525 7.68382 14.3803
10.0525 7.68823 14.2186
10.0525 7.69264 13.899
10.0525 7.69705 14.2163
10.0525 7.70146 14.2174
10.0525 7.70586 14.3415
10.0525 7.71027 14.3133
10.0525 7.71468 14.3016
10.0525 7.71909 13.9859
10.0525 7.7235 14.5775
10.0525 7.72791 14.1261
10.0525 7.73232 14.2666
10.0525 7.73672 14.1885
10.0525 7.74113 14.1945
10.0525 7.74554 14.0833
10.0525 7.74995 14.0735
10.0525 7.75436 13.9832
10.0525 7.75877 13.9782
10.0525 7.76317 13.9854
10.0525 7.76758 14.398
10.0525 7.77199 14.3078
10.0525 7.7764 14.1438
10.0525 7.78081 14.0136
10.0525 7.78522 13.8837
10.0525 7.78962 13.8714
10.0525 7.79403 14.1065
10.0525 7.79844 13.9516
10.0525 7.80285 13.9836
10.0525 7.80726 14.4882
10.0525 7.81167 13.8071
10.0525 7.81607 14.2746
10.0525 7.82048 14.1855
10.0525 7.82489 13.9459
10.0525 7.8293 14.4018
10.0525 7.83371 14.2746
10.0525 7.83812 13.8634
10.0525 7.84252 13.9116
10.0525 7.84693 13.9578
10.0525 7.85134 13.6349
10.0525 7.85575 14.0091
10.0525 7.86016 14.3519
10.0525 7.86457 14.0524
10.0525 7.86898 14.0185
10.0525 7.87338 12.8467
10.0525 7.87779 13.9272
10.0525 7.8822 14.1912
10.0525 7.88661 14.0288
10.0525 7.89102 14.2472
10.0525 7.89543 13.8984
10.0525 7.89983 13.8295
10.0525 7.90424 14.4329
10.0525 7.90865 14.0226
10.0525 7.91306 13.8473
10.0525 7.91747 14.2539
10.0525 7.92188 14.2645
10.0525 7.92628 14.4224
10.0525 7.93069 14.1984
10.0525 7.9351 14.0232
10.0525 7.93951 14.0998
10.0525 7.94392 13.9241
10.0525 7.94833 13.7588
10.0525 7.95273 14.0337
10.0525 7.95714 14.3848
10.0525 7.96155 13.8595
10.0525 7.96596 13.9362
10.0525 7.97037 13.957
10.0525 7.97478 13.9451
10.0525 7.97918 14.0403
10.0525 7.98359 14.2015
10.0525 7.988 14.2573
10.0525 7.99241 14.0847
10.0525 7.99682 14.0858
10.0525 8.00123 14.1427
10.0525 8.00564 13.7809
10.0525 8.01004 13.1926
10.0525 8.01445 13.7351
10.0525 8.01886 13.7764
10.0525 8.02327 13.7208
10.0525 8.02768 13.9843
10.0525 8.03209 13.9395
10.0525 8.03649 14.2742
10.0525 8.0409 14.0735
10.0525 8.04531 14.115
10.0525 8.04972 14.1439
10.0525 8.05413 14.0885
10.0525 8.05854 14.1183
10.0525 8.06294 14.2564
10.0525 8.06735 14.0682
10.0525 8.07176 14.0143
10.0525 8.07617 14.2888
10.0525 8.08058 13.7679
10.0525 8.08499 14.0726
10.0525 8.08939 13.6318
10.0525 8.0938 13.556
10.0525 8.09821 14.1668
10.0525 8.10262 12.996
10.0525 8.10703 13.6814
10.0525 8.11144 13.918
10.0525 8.11584 14.0743
10.0525 8.12025 14.2901
10.0525 8.12466 14.2912
10.0525 8.12907 14.158
10.0525 8.13348 13.7727
10.0525 8.13789 13.8369
10.0525 8.14229 13.6356
10.0525 8.1467 13.8466
10.0525 8.15111 14.2781
10.0525 8.15552 13.9005
10.0525 8.15993 14.1875
10.0525 8.16434 13.9098
10.0525 8.16875 14.416
10.0525 8.17315 14.033
10.0525 8.17756 14.034
10.0525 8.18197 14.0905
10.0525 8.18638 13.8863
10.0525 8.19079 14.227
10.0525 8.1952 13.9102
10.0525 8.1996 13.7389
10.0525 8.20401 13.9477
10.0525 8.20842 13.9062
10.0525 8.21283 13.7336
10.0525 8.21724 14.0437
10.0525 8.22165 13.952
